DateTime,open,close,high,low
2022-03-24 07:33:10,445.41,445.42,445.45,445.38
2022-03-24 07:33:15,445.42,445.39,445.43,445.37
2022-03-24 07:33:20,445.39,445.38,445.4,445.34
2022-03-24 07:33:25,445.38,445.37,445.41,445.33
2022-03-24 07:33:30,445.37,445.45,445.48,445.36
2022-03-24 07:33:35,445.45,445.53,445.58,445.44
2022-03-24 07:33:40,445.53,445.51,445.55,445.49
2022-03-24 07:33:45,445.51,445.49,445.51,445.44
2022-03-24 07:33:50,445.49,445.5,445.52,445.45
2022-03-24 07:33:55,445.5,445.34,445.53,445.32
2022-03-24 07:34:00,445.34,445.28,445.34,445.26
2022-03-24 07:34:05,445.28,445.27,445.35,445.26
2022-03-24 07:34:10,445.27,445.18,445.3,445.17
2022-03-24 07:34:15,445.18,445.23,445.35,445.18
2022-03-24 07:34:20,445.23,445.26,445.28,445.19
2022-03-24 07:34:25,445.26,445.28,445.34,445.25
2022-03-24 07:34:30,445.28,445.29,445.29,445.17
2022-03-24 07:34:35,445.29,445.26,445.29,445.23
2022-03-24 07:34:40,445.26,445.21,445.29,445.21
2022-03-24 07:34:45,445.21,445.14,445.22,445.11
2022-03-24 07:34:50,445.14,445.14,445.23,445.11
2022-03-24 07:34:55,445.14,445.2,445.23,445.13
2022-03-24 07:35:00,445.2,445.08,445.21,445.04
2022-03-24 07:35:05,445.08,445.12,445.13,445.02
2022-03-24 07:35:10,445.12,445.03,445.21,445.02
2022-03-24 07:35:15,445.03,445.12,445.12,445.02
2022-03-24 07:35:20,445.12,445.01,445.13,445
2022-03-24 07:35:25,445.01,444.97,445.03,444.96
2022-03-24 07:35:30,444.97,444.91,445,444.88
2022-03-24 07:35:35,444.91,444.87,444.95,444.86
2022-03-24 07:35:40,444.87,444.94,444.95,444.85
2022-03-24 07:35:45,444.94,444.91,444.95,444.9
2022-03-24 07:35:50,444.91,444.85,444.92,444.83
2022-03-24 07:35:55,444.85,444.81,444.86,444.8
2022-03-24 07:36:00,444.81,444.76,444.85,444.74
2022-03-24 07:36:05,444.76,444.85,444.86,444.74
2022-03-24 07:36:10,444.85,444.95,444.96,444.81
2022-03-24 07:36:15,444.95,444.92,445.06,444.92
2022-03-24 07:36:20,444.92,444.89,444.92,444.81
2022-03-24 07:36:25,444.89,444.89,444.93,444.86
2022-03-24 07:36:30,444.89,444.93,444.95,444.87
2022-03-24 07:36:35,444.93,444.97,444.99,444.92
2022-03-24 07:36:40,444.97,444.98,445.02,444.95
2022-03-24 07:36:45,444.98,445.04,445.06,444.97
2022-03-24 07:36:50,445.04,444.97,445.05,444.95
2022-03-24 07:36:55,444.97,444.93,444.98,444.92
2022-03-24 07:37:00,444.93,444.99,445,444.85
2022-03-24 07:37:05,444.99,445.03,445.08,444.97
2022-03-24 07:37:10,445.03,444.97,445.09,444.96
2022-03-24 07:37:15,444.97,444.96,445,444.91
2022-03-24 07:37:20,444.96,445.02,445.02,444.91
2022-03-24 07:37:25,445.02,445,445.09,444.99
2022-03-24 07:37:30,445,444.95,445.01,444.94
2022-03-24 07:37:35,444.95,444.89,444.95,444.85
2022-03-24 07:37:40,444.89,444.87,444.9,444.84
2022-03-24 07:37:45,444.87,444.89,444.9,444.83
2022-03-24 07:37:50,444.89,444.9,444.93,444.86
2022-03-24 07:37:55,444.9,445.02,445.06,444.9
2022-03-24 07:38:00,445.02,444.98,445.06,444.98
2022-03-24 07:38:05,444.98,444.99,445.05,444.93
2022-03-24 07:38:10,444.99,444.99,445.01,444.94
2022-03-24 07:38:15,444.99,445.01,445.03,444.96
2022-03-24 07:38:20,445.01,444.91,445.02,444.87
2022-03-24 07:38:25,444.91,444.92,444.94,444.82
2022-03-24 07:38:30,444.92,444.94,444.97,444.86
2022-03-24 07:38:35,444.94,444.91,444.95,444.85
2022-03-24 07:38:40,444.91,444.97,444.97,444.9
2022-03-24 07:38:45,444.97,444.9,445.01,444.89
2022-03-24 07:38:50,444.9,444.95,444.97,444.87
2022-03-24 07:38:55,444.95,445.01,445.02,444.94
2022-03-24 07:39:00,445.01,445.08,445.09,444.98
2022-03-24 07:39:05,445.08,445.22,445.22,445.07
2022-03-24 07:39:10,445.22,445.15,445.23,445.12
2022-03-24 07:39:15,445.15,445.11,445.17,445.02
2022-03-24 07:39:20,445.11,445.19,445.19,445.04
2022-03-24 07:39:25,445.19,445.17,445.21,445.16
2022-03-24 07:39:30,445.17,445.2,445.21,445.14
2022-03-24 07:39:35,445.2,445.24,445.25,445.16
2022-03-24 07:39:40,445.24,445.16,445.25,445.08
2022-03-24 07:39:45,445.16,445.1,445.19,445.1
2022-03-24 07:39:50,445.1,445.12,445.14,445.08
2022-03-24 07:39:55,445.12,445.11,445.17,445.07
2022-03-24 07:40:00,445.11,445.24,445.24,445.08
2022-03-24 07:40:05,445.24,445.1,445.28,445.09
2022-03-24 07:40:10,445.1,445.15,445.15,445.03
2022-03-24 07:40:15,445.15,445.13,445.16,445.08
2022-03-24 07:40:20,445.13,445.14,445.15,445.09
2022-03-24 07:40:25,445.14,445.18,445.2,445.13
2022-03-24 07:40:30,445.18,445.23,445.26,445.17
2022-03-24 07:40:35,445.23,445.27,445.33,445.23
2022-03-24 07:40:40,445.27,445.28,445.31,445.27
2022-03-24 07:40:45,445.28,445.24,445.3,445.21
2022-03-24 07:40:50,445.24,445.31,445.32,445.23
2022-03-24 07:40:55,445.31,445.46,445.5,445.3
2022-03-24 07:41:00,445.46,445.44,445.52,445.44
2022-03-24 07:41:05,445.44,445.48,445.53,445.43
2022-03-24 07:41:10,445.48,445.45,445.52,445.41
2022-03-24 07:41:15,445.45,445.4,445.47,445.39
2022-03-24 07:41:20,445.4,445.37,445.42,445.37
2022-03-24 07:41:25,445.37,445.35,445.4,445.34
2022-03-24 07:41:30,445.35,445.41,445.41,445.32
2022-03-24 07:41:35,445.41,445.47,445.49,445.39
2022-03-24 07:41:40,445.47,445.54,445.54,445.47
2022-03-24 07:41:45,445.54,445.63,445.64,445.53
2022-03-24 07:41:50,445.63,445.75,445.75,445.63
2022-03-24 07:41:55,445.75,445.78,445.8,445.73
2022-03-24 07:42:00,445.78,445.8,445.88,445.76
2022-03-24 07:42:05,445.8,445.79,445.85,445.77
2022-03-24 07:42:10,445.79,445.86,445.88,445.79
2022-03-24 07:42:15,445.86,445.88,445.92,445.85
2022-03-24 07:42:20,445.88,446.08,446.09,445.88
2022-03-24 07:42:25,446.08,446.1,446.15,446.04
2022-03-24 07:42:30,446.1,446.03,446.1,445.99
2022-03-24 07:42:35,446.03,445.95,446.05,445.94
2022-03-24 07:42:40,445.95,445.92,445.97,445.87
2022-03-24 07:42:45,445.92,445.9,445.96,445.88
2022-03-24 07:42:50,445.9,445.96,445.96,445.88
2022-03-24 07:42:55,445.96,445.93,445.99,445.91
2022-03-24 07:43:00,445.93,445.99,446.01,445.92
2022-03-24 07:43:05,445.99,446,446.01,445.96
2022-03-24 07:43:10,446,445.86,446.01,445.85
2022-03-24 07:43:15,445.86,445.86,445.88,445.79
2022-03-24 07:43:20,445.86,445.86,445.86,445.81
2022-03-24 07:43:25,445.86,445.82,445.86,445.78
2022-03-24 07:43:30,445.82,445.85,445.87,445.81
2022-03-24 07:43:35,445.85,445.85,445.87,445.82
2022-03-24 07:43:40,445.85,445.8,445.86,445.79
2022-03-24 07:43:45,445.8,445.84,445.85,445.79
2022-03-24 07:43:50,445.84,445.93,445.93,445.83
2022-03-24 07:43:55,445.93,445.92,445.94,445.9
2022-03-24 07:44:00,445.92,445.92,445.94,445.9
2022-03-24 07:44:05,445.92,445.89,445.92,445.87
2022-03-24 07:44:10,445.89,445.9,445.92,445.89
2022-03-24 07:44:15,445.9,445.83,445.91,445.82
2022-03-24 07:44:20,445.83,445.86,445.88,445.82
2022-03-24 07:44:25,445.86,445.91,445.93,445.86
2022-03-24 07:44:30,445.91,445.87,445.91,445.86
2022-03-24 07:44:35,445.87,445.87,445.89,445.82
2022-03-24 07:44:40,445.87,445.9,445.9,445.83
2022-03-24 07:44:45,445.9,445.84,445.92,445.84
2022-03-24 07:44:50,445.84,445.89,445.9,445.84
2022-03-24 07:44:55,445.89,445.86,445.91,445.82
2022-03-24 07:45:00,445.86,445.97,445.98,445.82
2022-03-24 07:45:05,445.97,446.07,446.13,445.97
2022-03-24 07:45:10,446.07,446.03,446.07,445.95
2022-03-24 07:45:15,446.03,445.99,446.07,445.99
2022-03-24 07:45:20,445.99,445.77,446,445.77
2022-03-24 07:45:25,445.77,445.51,445.77,445.46
2022-03-24 07:45:30,445.51,445.59,445.61,445.45
2022-03-24 07:45:35,445.59,445.62,445.64,445.56
2022-03-24 07:45:40,445.62,445.56,445.63,445.56
2022-03-24 07:45:45,445.56,445.66,445.69,445.56
2022-03-24 07:45:50,445.66,445.71,445.75,445.63
2022-03-24 07:45:55,445.71,445.66,445.72,445.62
2022-03-24 07:46:00,445.66,445.54,445.72,445.52
2022-03-24 07:46:05,445.54,445.54,445.61,445.5
2022-03-24 07:46:10,445.54,445.55,445.59,445.45
2022-03-24 07:46:15,445.55,445.51,445.59,445.48
2022-03-24 07:46:20,445.51,445.57,445.61,445.51
2022-03-24 07:46:25,445.57,445.6,445.64,445.56
2022-03-24 07:46:30,445.6,445.71,445.76,445.59
2022-03-24 07:46:35,445.71,445.72,445.74,445.64
2022-03-24 07:46:40,445.72,445.86,445.87,445.7
2022-03-24 07:46:45,445.86,445.98,445.99,445.86
2022-03-24 07:46:50,445.98,445.91,446.02,445.89
2022-03-24 07:46:55,445.91,445.89,445.93,445.84
2022-03-24 07:47:00,445.89,445.91,445.95,445.79
2022-03-24 07:47:05,445.91,445.82,445.91,445.8
2022-03-24 07:47:10,445.82,445.79,445.84,445.77
2022-03-24 07:47:15,445.79,445.8,445.82,445.74
2022-03-24 07:47:20,445.8,445.68,445.82,445.64
2022-03-24 07:47:25,445.68,445.81,445.86,445.67
2022-03-24 07:47:30,445.81,445.69,445.81,445.65
2022-03-24 07:47:35,445.69,445.75,445.79,445.67
2022-03-24 07:47:40,445.75,445.74,445.81,445.72
2022-03-24 07:47:45,445.74,445.79,445.81,445.71
2022-03-24 07:47:50,445.79,445.76,445.86,445.75
2022-03-24 07:47:55,445.76,445.81,445.85,445.74
2022-03-24 07:48:00,445.81,445.77,445.88,445.75
2022-03-24 07:48:05,445.77,445.74,445.83,445.69
2022-03-24 07:48:10,445.74,445.73,445.76,445.68
2022-03-24 07:48:15,445.73,445.75,445.78,445.71
2022-03-24 07:48:20,445.75,445.75,445.8,445.72
2022-03-24 07:48:25,445.75,445.74,445.8,445.7
2022-03-24 07:48:30,445.74,445.7,445.82,445.68
2022-03-24 07:48:35,445.7,445.65,445.71,445.62
2022-03-24 07:48:40,445.65,445.73,445.74,445.63
2022-03-24 07:48:45,445.73,445.74,445.75,445.68
2022-03-24 07:48:50,445.74,445.78,445.78,445.71
2022-03-24 07:48:55,445.78,445.79,445.83,445.75
2022-03-24 07:49:00,445.79,445.77,445.8,445.73
2022-03-24 07:49:05,445.77,445.77,445.81,445.69
2022-03-24 07:49:10,445.77,445.67,445.77,445.64
2022-03-24 07:49:15,445.67,445.73,445.75,445.64
2022-03-24 07:49:20,445.73,445.77,445.82,445.7
2022-03-24 07:49:25,445.77,445.75,445.79,445.73
2022-03-24 07:49:30,445.75,445.73,445.78,445.7
2022-03-24 07:49:35,445.73,445.71,445.74,445.67
2022-03-24 07:49:40,445.71,445.71,445.75,445.68
2022-03-24 07:49:45,445.71,445.71,445.74,445.68
2022-03-24 07:49:50,445.71,445.6,445.72,445.58
2022-03-24 07:49:55,445.6,445.6,445.63,445.56
2022-03-24 07:50:00,445.6,445.43,445.6,445.41
2022-03-24 07:50:05,445.43,445.44,445.47,445.4
2022-03-24 07:50:10,445.44,445.33,445.44,445.29
2022-03-24 07:50:15,445.33,445.33,445.38,445.32
2022-03-24 07:50:20,445.33,445.41,445.47,445.32
2022-03-24 07:50:25,445.41,445.45,445.49,445.35
2022-03-24 07:50:30,445.45,445.56,445.56,445.44
2022-03-24 07:50:35,445.56,445.55,445.6,445.55
2022-03-24 07:50:40,445.55,445.49,445.55,445.48
2022-03-24 07:50:45,445.49,445.52,445.57,445.48
2022-03-24 07:50:50,445.52,445.52,445.54,445.46
2022-03-24 07:50:55,445.52,445.6,445.63,445.5
2022-03-24 07:51:00,445.6,445.76,445.77,445.6
2022-03-24 07:51:05,445.76,445.84,445.85,445.72
2022-03-24 07:51:10,445.84,445.88,445.97,445.82
2022-03-24 07:51:15,445.88,446.01,446.02,445.82
2022-03-24 07:51:20,446.01,445.99,446.03,445.95
2022-03-24 07:51:25,445.99,445.98,446.05,445.92
2022-03-24 07:51:30,445.98,446.01,446.03,445.91
2022-03-24 07:51:35,446.01,446.1,446.12,446.01
2022-03-24 07:51:40,446.1,446.01,446.15,446
2022-03-24 07:51:45,446.01,446.07,446.08,445.95
2022-03-24 07:51:50,446.07,446.03,446.1,446.02
2022-03-24 07:51:55,446.03,446,446.06,445.97
2022-03-24 07:52:00,446,446.24,446.24,446
2022-03-24 07:52:05,446.24,446.2,446.27,446.18
2022-03-24 07:52:10,446.2,446.25,446.27,446.2
2022-03-24 07:52:15,446.25,446.25,446.26,446.19
2022-03-24 07:52:20,446.25,446.29,446.34,446.24
2022-03-24 07:52:25,446.29,446.2,446.32,446.16
2022-03-24 07:52:30,446.2,445.86,446.2,445.81
2022-03-24 07:52:35,445.86,445.78,445.89,445.77
2022-03-24 07:52:40,445.78,445.7,445.81,445.69
2022-03-24 07:52:45,445.7,445.74,445.79,445.69
2022-03-24 07:52:50,445.74,445.74,445.77,445.67
2022-03-24 07:52:55,445.74,445.69,445.78,445.69
2022-03-24 07:53:00,445.69,445.71,445.82,445.62
2022-03-24 07:53:05,445.71,445.62,445.72,445.61
2022-03-24 07:53:10,445.62,445.53,445.64,445.52
2022-03-24 07:53:15,445.53,445.6,445.61,445.51
2022-03-24 07:53:20,445.6,445.69,445.7,445.59
2022-03-24 07:53:25,445.69,445.67,445.77,445.67
2022-03-24 07:53:30,445.67,445.68,445.7,445.56
2022-03-24 07:53:35,445.68,445.71,445.75,445.68
2022-03-24 07:53:40,445.71,445.86,445.89,445.68
2022-03-24 07:53:45,445.86,445.83,445.89,445.76
2022-03-24 07:53:50,445.83,445.89,445.91,445.78
2022-03-24 07:53:55,445.89,445.92,445.96,445.87
2022-03-24 07:54:00,445.92,445.96,446.01,445.89
2022-03-24 07:54:05,445.96,445.86,445.98,445.86
2022-03-24 07:54:10,445.86,445.82,445.88,445.76
2022-03-24 07:54:15,445.82,445.87,445.91,445.8
2022-03-24 07:54:20,445.87,445.89,445.91,445.8
2022-03-24 07:54:25,445.89,445.94,445.97,445.89
2022-03-24 07:54:30,445.94,445.97,445.99,445.93
2022-03-24 07:54:35,445.97,446.15,446.15,445.96
2022-03-24 07:54:40,446.15,446.11,446.18,446.1
2022-03-24 07:54:45,446.11,446.11,446.15,446.08
2022-03-24 07:54:50,446.11,446.01,446.11,445.97
2022-03-24 07:54:55,446.01,446.04,446.04,445.97
2022-03-24 07:55:00,446.04,446.06,446.11,446.01
2022-03-24 07:55:05,446.06,446.04,446.13,446.04
2022-03-24 07:55:10,446.04,446.12,446.18,446.02
2022-03-24 07:55:15,446.12,446.17,446.17,446.12
2022-03-24 07:55:20,446.17,446.18,446.19,446.11
2022-03-24 07:55:25,446.18,446.21,446.23,446.16
2022-03-24 07:55:30,446.21,446.12,446.28,446.08
2022-03-24 07:55:35,446.12,446.06,446.13,446.01
2022-03-24 07:55:40,446.06,446.14,446.14,446.02
2022-03-24 07:55:45,446.14,446.13,446.14,446.09
2022-03-24 07:55:50,446.13,446.18,446.19,446.1
2022-03-24 07:55:55,446.18,446.18,446.24,446.15
2022-03-24 07:56:00,446.18,446.22,446.26,446.18
2022-03-24 07:56:05,446.22,446.07,446.23,446.06
2022-03-24 07:56:10,446.07,446.05,446.13,446.02
2022-03-24 07:56:15,446.05,446.05,446.09,446.01
2022-03-24 07:56:20,446.05,446.03,446.05,446
2022-03-24 07:56:25,446.03,446.03,446.06,446.01
2022-03-24 07:56:30,446.03,446.02,446.08,446
2022-03-24 07:56:35,446.02,446.07,446.12,446
2022-03-24 07:56:40,446.07,446.1,446.14,446.07
2022-03-24 07:56:45,446.1,446.06,446.11,446
2022-03-24 07:56:50,446.06,446.05,446.07,446.02
2022-03-24 07:56:55,446.05,446.1,446.1,445.99
2022-03-24 07:57:00,446.1,446.11,446.15,446.09
2022-03-24 07:57:05,446.11,446.13,446.14,446.11
2022-03-24 07:57:10,446.13,446.11,446.14,446.05
2022-03-24 07:57:15,446.11,446.09,446.11,446.03
2022-03-24 07:57:20,446.09,446.18,446.18,446.08
2022-03-24 07:57:25,446.18,446.15,446.18,446.11
2022-03-24 07:57:30,446.15,446.08,446.15,446.05
2022-03-24 07:57:35,446.08,446.05,446.1,446.01
2022-03-24 07:57:40,446.05,445.96,446.05,445.94
2022-03-24 07:57:45,445.96,445.92,445.96,445.89
2022-03-24 07:57:50,445.92,445.9,445.93,445.87
2022-03-24 07:57:55,445.9,445.95,445.97,445.86
2022-03-24 07:58:00,445.95,445.97,445.98,445.91
2022-03-24 07:58:05,445.97,445.92,445.99,445.86
2022-03-24 07:58:10,445.92,445.88,445.92,445.84
2022-03-24 07:58:15,445.88,445.88,445.91,445.82
2022-03-24 07:58:20,445.88,445.8,445.88,445.79
2022-03-24 07:58:25,445.8,445.87,445.88,445.77
2022-03-24 07:58:30,445.87,445.88,445.92,445.86
2022-03-24 07:58:35,445.88,445.84,445.9,445.82
2022-03-24 07:58:40,445.84,445.79,445.86,445.79
2022-03-24 07:58:45,445.79,445.77,445.8,445.74
2022-03-24 07:58:50,445.77,445.77,445.79,445.74
2022-03-24 07:58:55,445.77,445.71,445.78,445.66
2022-03-24 07:59:00,445.71,445.68,445.73,445.65
2022-03-24 07:59:05,445.68,445.73,445.73,445.62
2022-03-24 07:59:10,445.73,445.72,445.77,445.66
2022-03-24 07:59:15,445.72,445.79,445.79,445.72
2022-03-24 07:59:20,445.79,445.83,445.85,445.76
2022-03-24 07:59:25,445.83,445.81,445.83,445.74
2022-03-24 07:59:30,445.81,445.79,445.85,445.75
2022-03-24 07:59:35,445.79,445.78,445.83,445.76
2022-03-24 07:59:40,445.78,445.74,445.8,445.7
2022-03-24 07:59:45,445.74,445.56,445.75,445.56
2022-03-24 07:59:50,445.56,445.6,445.61,445.55
2022-03-24 07:59:55,445.6,445.58,445.61,445.56
2022-03-24 08:00:00,445.58,445.68,445.71,445.55
2022-03-24 08:00:05,445.68,445.75,445.75,445.68
2022-03-24 08:00:10,445.75,445.75,445.79,445.73
2022-03-24 08:00:15,445.75,445.79,445.79,445.71
2022-03-24 08:00:20,445.79,445.87,445.87,445.76
2022-03-24 08:00:25,445.87,445.83,445.88,445.79
2022-03-24 08:00:30,445.83,445.68,445.83,445.65
2022-03-24 08:00:35,445.68,445.64,445.73,445.63
2022-03-24 08:00:40,445.64,445.79,445.8,445.63
2022-03-24 08:00:45,445.79,445.9,445.93,445.79
2022-03-24 08:00:50,445.9,445.94,445.98,445.89
2022-03-24 08:00:55,445.94,445.93,445.97,445.89
2022-03-24 08:01:00,445.93,446.08,446.09,445.93
2022-03-24 08:01:05,446.08,446.22,446.23,446.05
2022-03-24 08:01:10,446.22,446.39,446.41,446.19
2022-03-24 08:01:15,446.39,446.35,446.4,446.3
2022-03-24 08:01:20,446.35,446.3,446.37,446.29
2022-03-24 08:01:25,446.3,446.13,446.31,446.13
2022-03-24 08:01:30,446.13,446.14,446.16,446.07
2022-03-24 08:01:35,446.14,446.28,446.29,446.1
2022-03-24 08:01:40,446.28,446.22,446.3,446.18
2022-03-24 08:01:45,446.22,446.22,446.23,446.15
2022-03-24 08:01:50,446.22,446.23,446.26,446.21
2022-03-24 08:01:55,446.23,446.18,446.23,446.18
2022-03-24 08:02:00,446.18,446.2,446.23,446.11
2022-03-24 08:02:05,446.2,446.28,446.3,446.19
2022-03-24 08:02:10,446.28,446.25,446.33,446.23
2022-03-24 08:02:15,446.25,446.46,446.48,446.24
2022-03-24 08:02:20,446.46,446.4,446.49,446.33
2022-03-24 08:02:25,446.4,446.34,446.4,446.31
2022-03-24 08:02:30,446.34,446.37,446.4,446.34
2022-03-24 08:02:35,446.37,446.41,446.43,446.36
2022-03-24 08:02:40,446.41,446.48,446.5,446.39
2022-03-24 08:02:45,446.48,446.48,446.5,446.46
2022-03-24 08:02:50,446.48,446.53,446.58,446.42
2022-03-24 08:02:55,446.53,446.61,446.63,446.52
2022-03-24 08:03:00,446.61,446.66,446.71,446.61
2022-03-24 08:03:05,446.66,446.65,446.71,446.62
2022-03-24 08:03:10,446.65,446.62,446.68,446.6
2022-03-24 08:03:15,446.62,446.68,446.69,446.6
2022-03-24 08:03:20,446.68,446.75,446.78,446.67
2022-03-24 08:03:25,446.75,446.74,446.82,446.73
2022-03-24 08:03:30,446.74,446.73,446.78,446.72
2022-03-24 08:03:35,446.73,446.62,446.75,446.6
2022-03-24 08:03:40,446.62,446.68,446.7,446.62
2022-03-24 08:03:45,446.68,446.77,446.77,446.66
2022-03-24 08:03:50,446.77,446.77,446.81,446.73
2022-03-24 08:03:55,446.77,446.74,446.8,446.73
2022-03-24 08:04:00,446.74,446.69,446.79,446.66
2022-03-24 08:04:05,446.69,446.6,446.72,446.59
2022-03-24 08:04:10,446.6,446.61,446.63,446.59
2022-03-24 08:04:15,446.61,446.66,446.71,446.61
2022-03-24 08:04:20,446.66,446.61,446.69,446.59
2022-03-24 08:04:25,446.61,446.58,446.61,446.56
2022-03-24 08:04:30,446.58,446.6,446.62,446.54
2022-03-24 08:04:35,446.6,446.59,446.65,446.58
2022-03-24 08:04:40,446.59,446.6,446.63,446.57
2022-03-24 08:04:45,446.6,446.56,446.6,446.53
2022-03-24 08:04:50,446.56,446.57,446.61,446.56
2022-03-24 08:04:55,446.57,446.59,446.59,446.54
2022-03-24 08:05:00,446.59,446.64,446.67,446.58
2022-03-24 08:05:05,446.64,446.78,446.78,446.64
2022-03-24 08:05:10,446.78,446.91,446.92,446.77
2022-03-24 08:05:15,446.91,446.96,446.97,446.85
2022-03-24 08:05:20,446.96,446.86,446.96,446.81
2022-03-24 08:05:25,446.86,446.9,446.92,446.84
2022-03-24 08:05:30,446.9,446.85,446.92,446.83
2022-03-24 08:05:35,446.85,446.86,446.91,446.85
2022-03-24 08:05:40,446.86,446.82,446.89,446.81
2022-03-24 08:05:45,446.82,446.83,446.84,446.79
2022-03-24 08:05:50,446.83,446.87,446.91,446.83
2022-03-24 08:05:55,446.87,446.84,446.88,446.82
2022-03-24 08:06:00,446.84,446.88,446.94,446.84
2022-03-24 08:06:05,446.88,446.84,446.91,446.82
2022-03-24 08:06:10,446.84,446.77,446.85,446.77
2022-03-24 08:06:15,446.77,446.76,446.82,446.76
2022-03-24 08:06:20,446.76,446.63,446.76,446.62
2022-03-24 08:06:25,446.63,446.58,446.63,446.56
2022-03-24 08:06:30,446.58,446.6,446.62,446.54
2022-03-24 08:06:35,446.6,446.62,446.62,446.57
2022-03-24 08:06:40,446.62,446.63,446.63,446.59
2022-03-24 08:06:45,446.63,446.69,446.72,446.63
2022-03-24 08:06:50,446.69,446.65,446.71,446.65
2022-03-24 08:06:55,446.65,446.64,446.7,446.63
2022-03-24 08:07:00,446.64,446.52,446.64,446.5
2022-03-24 08:07:05,446.52,446.58,446.59,446.51
2022-03-24 08:07:10,446.58,446.48,446.58,446.48
2022-03-24 08:07:15,446.48,446.43,446.49,446.42
2022-03-24 08:07:20,446.43,446.48,446.5,446.41
2022-03-24 08:07:25,446.48,446.52,446.56,446.47
2022-03-24 08:07:30,446.52,446.56,446.58,446.5
2022-03-24 08:07:35,446.56,446.57,446.62,446.54
2022-03-24 08:07:40,446.57,446.54,446.59,446.53
2022-03-24 08:07:45,446.54,446.58,446.59,446.53
2022-03-24 08:07:50,446.58,446.65,446.68,446.58
2022-03-24 08:07:55,446.65,446.67,446.68,446.64
2022-03-24 08:08:00,446.67,446.63,446.73,446.6
2022-03-24 08:08:05,446.63,446.6,446.68,446.58
2022-03-24 08:08:10,446.6,446.67,446.7,446.59
2022-03-24 08:08:15,446.67,446.65,446.67,446.53
2022-03-24 08:08:20,446.65,446.63,446.66,446.61
2022-03-24 08:08:25,446.63,446.68,446.69,446.6
2022-03-24 08:08:30,446.68,446.68,446.73,446.67
2022-03-24 08:08:35,446.68,446.7,446.73,446.68
2022-03-24 08:08:40,446.7,446.69,446.71,446.64
2022-03-24 08:08:45,446.69,446.61,446.74,446.6
2022-03-24 08:08:50,446.61,446.55,446.61,446.52
2022-03-24 08:08:55,446.55,446.51,446.55,446.49
2022-03-24 08:09:00,446.51,446.41,446.51,446.39
2022-03-24 08:09:05,446.41,446.51,446.51,446.41
2022-03-24 08:09:10,446.51,446.61,446.67,446.51
2022-03-24 08:09:15,446.61,446.65,446.66,446.6
2022-03-24 08:09:20,446.65,446.58,446.66,446.55
2022-03-24 08:09:25,446.58,446.65,446.66,446.56
2022-03-24 08:09:30,446.65,446.59,446.67,446.57
2022-03-24 08:09:35,446.59,446.56,446.61,446.55
2022-03-24 08:09:40,446.56,446.59,446.6,446.53
2022-03-24 08:09:45,446.59,446.66,446.68,446.59
2022-03-24 08:09:50,446.66,446.66,446.71,446.64
2022-03-24 08:09:55,446.66,446.72,446.73,446.65
2022-03-24 08:10:00,446.72,446.6,446.81,446.58
2022-03-24 08:10:05,446.6,446.65,446.65,446.56
2022-03-24 08:10:10,446.65,446.56,446.68,446.5
2022-03-24 08:10:15,446.56,446.51,446.57,446.49
2022-03-24 08:10:20,446.51,446.4,446.53,446.38
2022-03-24 08:10:25,446.4,446.3,446.4,446.29
2022-03-24 08:10:30,446.3,446.4,446.43,446.29
2022-03-24 08:10:35,446.4,446.33,446.43,446.32
2022-03-24 08:10:40,446.33,446.3,446.35,446.28
2022-03-24 08:10:45,446.3,446.24,446.33,446.22
2022-03-24 08:10:50,446.24,446.21,446.26,446.19
2022-03-24 08:10:55,446.21,446.26,446.26,446.16
2022-03-24 08:11:00,446.26,446.27,446.29,446.22
2022-03-24 08:11:05,446.27,446.29,446.29,446.2
2022-03-24 08:11:10,446.29,446.33,446.4,446.29
2022-03-24 08:11:15,446.33,446.3,446.37,446.3
2022-03-24 08:11:20,446.3,446.38,446.38,446.29
2022-03-24 08:11:25,446.38,446.38,446.41,446.32
2022-03-24 08:11:30,446.38,446.39,446.43,446.37
2022-03-24 08:11:35,446.39,446.38,446.41,446.36
2022-03-24 08:11:40,446.38,446.34,446.39,446.31
2022-03-24 08:11:45,446.34,446.31,446.37,446.3
2022-03-24 08:11:50,446.31,446.36,446.37,446.31
2022-03-24 08:11:55,446.36,446.4,446.45,446.36
2022-03-24 08:12:00,446.4,446.36,446.44,446.33
2022-03-24 08:12:05,446.36,446.35,446.42,446.32
2022-03-24 08:12:10,446.35,446.23,446.35,446.22
2022-03-24 08:12:15,446.23,446.24,446.25,446.17
2022-03-24 08:12:20,446.24,446.21,446.24,446.18
2022-03-24 08:12:25,446.21,446.27,446.28,446.21
2022-03-24 08:12:30,446.27,446.28,446.3,446.25
2022-03-24 08:12:35,446.28,446.31,446.35,446.28
2022-03-24 08:12:40,446.31,446.35,446.36,446.29
2022-03-24 08:12:45,446.35,446.44,446.46,446.35
2022-03-24 08:12:50,446.44,446.46,446.47,446.43
2022-03-24 08:12:55,446.46,446.5,446.51,446.45
2022-03-24 08:13:00,446.5,446.54,446.54,446.5
2022-03-24 08:13:05,446.54,446.52,446.65,446.49
2022-03-24 08:13:10,446.52,446.5,446.53,446.47
2022-03-24 08:13:15,446.5,446.51,446.55,446.46
2022-03-24 08:13:20,446.51,446.59,446.61,446.51
